pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
6.0,7.85,12,2,1,2013-12-01 02:45:00,41.94629454,-87.65429808,41.92185491,-87.64621098,1.8,17031071200.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
6.0,7.05,5,23,7,2015-05-02 23:15:00,41.94629454,-87.65429808,41.94323712,-87.64347096,1.4,17031061901.0,Cash,Choice Taxi Association,540.0,6.0,0.0
6.0,4.65,11,8,4,2013-11-06 08:15:00,41.94629454,-87.65429808,41.93631013,-87.65156259,0.6,17031063000.0,Cash,Dispatch Taxi Affiliation,180.0,6.0,0.0
6.0,13.05,4,0,1,2014-04-20 00:15:00,41.94629454,-87.65429808,41.9002213,-87.62910519,3.8,17031081100.0,Cash,Unknown,1380.0,8.0,0.0
6.0,15.65,3,3,7,2015-03-21 03:15:00,41.94629454,-87.65429808,41.87925508,-87.642649,6.5,17031281900.0,Credit Card,Unknown,720.0,28.0,3.33
6.0,6.25,4,1,7,2015-04-04 01:45:00,41.94629454,-87.65429808,41.92904694,-87.65131088,0.0,17031070300.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0
6.0,5.85,5,3,7,2013-05-11 03:00:00,41.94629454,-87.65429808,41.92904694,-87.65131088,1.2,17031070300.0,Cash,Unknown,300.0,7.0,0.0
6.0,6.05,6,18,7,2014-06-28 18:30:00,41.94629454,-87.65429808,41.92904694,-87.65131088,0.0,17031070300.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0
6.0,10.65,4,22,5,2014-04-03 22:45:00,41.94629454,-87.65429808,41.91236435,-87.67506276,3.5,17031240300.0,Credit Card,Unknown,840.0,24.0,3.0
6.0,4.65,12,11,7,2014-12-13 11:30:00,41.94629454,-87.65429808,41.94258518,-87.65664409,0.7,17031062200.0,Credit Card,Choice Taxi Association,180.0,6.0,3.0
6.0,6.45,8,22,3,2015-08-18 22:15:00,41.94629454,-87.65429808,41.92907766,-87.64629348,1.6,17031070200.0,Cash,Unknown,420.0,7.0,0.0
6.0,13.45,10,3,1,2013-10-27 03:15:00,41.94629454,-87.65429808,42.00032031,-87.6631268,0.52,17031010503.0,Credit Card,Unknown,780.0,1.0,2.39
6.0,10.85,3,4,1,2015-03-22 04:30:00,41.94629454,-87.65429808,41.89915561,-87.62621053,4.1,17031081201.0,Credit Card,Taxi Affiliation Services,540.0,8.0,2.35
6.0,12.45,9,17,6,2013-09-06 17:45:00,41.94629454,-87.65429808,41.89915561,-87.62621053,4.2,17031081201.0,Cash,Unknown,960.0,8.0,0.0
6.0,4.05,8,1,6,2014-08-22 01:30:00,41.94629454,-87.65429808,41.94269184,-87.65177051,0.3,17031062100.0,Cash,Unknown,180.0,6.0,0.0
6.0,5.05,9,1,1,2013-09-29 01:30:00,41.94629454,-87.65429808,41.94528233,-87.6615451,0.0,17031061500.0,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6.0,18.25,3,9,5,2016-03-24 09:00:00,41.94629454,-87.65429808,41.89321636,-87.63784421,5.0,17031081800.0,Cash,Unknown,1620.0,8.0,0.0
6.0,11.45,3,22,1,2013-03-17 22:00:00,41.94629454,-87.65429808,41.89833179,-87.62076287,0.2,17031081300.0,Cash,Blue Ribbon Taxi Association Inc.,660.0,8.0,0.0
6.0,12.45,3,23,7,2013-03-02 23:30:00,41.94629454,-87.65429808,41.89833179,-87.62076287,4.6,17031081300.0,Cash,Unknown,720.0,8.0,0.0
6.0,4.05,10,1,1,2015-10-04 01:30:00,41.94629454,-87.65429808,41.94982935,-87.64396537,0.0,17031060900.0,Credit Card,Taxi Affiliation Services,120.0,6.0,1.0
6.0,20.25,10,19,6,2013-10-25 19:45:00,41.94629454,-87.65429808,41.87866742,-87.67165362,0.0,17031838100.0,Cash,Taxi Affiliation Services,1680.0,28.0,0.0
6.0,8.65,11,21,7,2015-11-14 21:45:00,41.94629454,-87.65429808,41.91922505,-87.67144577,0.1,17031832300.0,Credit Card,Taxi Affiliation Services,540.0,22.0,2.0
7.0,9.45,2,0,1,2013-02-10 00:30:00,41.92185491,-87.64621098,41.9504426,-87.68350623,0.0,17031050500.0,Credit Card,Taxi Affiliation Services,720.0,5.0,2.0
7.0,5.05,5,4,7,2014-05-31 04:30:00,41.92185491,-87.64621098,41.93057857,-87.64220631,0.9,17031070102.0,Cash,Taxi Affiliation Services,240.0,7.0,0.0
7.0,5.85,4,1,7,2015-04-18 01:15:00,41.92185491,-87.64621098,41.93476246,-87.63985386,0.0,17031063302.0,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,6.0,3.0
7.0,10.45,2,22,7,2015-02-28 22:45:00,41.92185491,-87.64621098,41.90602597,-87.67531162,3.1,17031241400.0,Credit Card,Unknown,900.0,24.0,2.0
7.0,5.65,10,23,6,2013-10-04 23:30:00,41.92185491,-87.64621098,41.93623718,-87.65641153,0.9,17031062900.0,Credit Card,Unknown,300.0,6.0,1.0
7.0,5.05,9,20,1,2015-09-06 20:15:00,41.92185491,-87.64621098,41.92208254,-87.63415609,1.2,17031071400.0,Credit Card,Dispatch Taxi Affiliation,300.0,7.0,3.0
7.0,10.45,9,19,2,2015-09-28 19:15:00,41.92185491,-87.64621098,41.89092203,-87.61886836,3.1,17031081403.0,Cash,Unknown,840.0,8.0,0.0
7.0,6.65,7,21,7,2013-07-13 21:30:00,41.92185491,-87.64621098,41.93465916,-87.64672973,1.4,17031063400.0,Credit Card,Unknown,420.0,6.0,2.0
7.0,3.25,10,1,7,2013-10-26 01:30:00,41.92185491,-87.64621098,41.92185491,-87.64621098,0.0,17031071200.0,Cash,Unknown,0.0,7.0,0.0
7.0,3.25,1,21,5,2013-01-10 21:15:00,41.92185491,-87.64621098,41.92185491,-87.64621098,0.0,17031071200.0,Cash,Blue Ribbon Taxi Association Inc.,0.0,7.0,0.0
7.0,6.25,12,18,7,2014-12-13 18:15:00,41.92185491,-87.64621098,41.93631013,-87.65156259,1.2,17031063000.0,Cash,Taxi Affiliation Services,420.0,6.0,0.0
7.0,11.45,3,1,1,2013-03-03 01:45:00,41.92185491,-87.64621098,41.87906699,-87.65700503,0.0,17031833100.0,Credit Card,Taxi Affiliation Services,900.0,28.0,2.0
7.0,8.45,6,4,1,2014-06-29 04:00:00,41.92185491,-87.64621098,41.94922091,-87.6519704,2.4,17031061000.0,Credit Card,Taxi Affiliation Services,600.0,6.0,2.0
7.0,9.05,9,15,1,2014-09-14 15:00:00,41.92185491,-87.64621098,41.89207264,-87.62887416,2.6,17031081600.0,Cash,Unknown,660.0,8.0,0.0
7.0,9.25,1,21,1,2013-01-20 21:00:00,41.92185491,-87.64621098,41.91236435,-87.67506276,2.7,17031240300.0,Cash,Unknown,660.0,24.0,0.0
7.0,8.75,3,22,5,2016-03-17 22:15:00,41.92185491,-87.64621098,41.89321636,-87.63784421,2.0,17031081800.0,Credit Card,Top Cab Affiliation,540.0,8.0,2.0
7.0,5.85,6,2,7,2013-06-08 02:30:00,41.92185491,-87.64621098,41.9049353,-87.64990723,0.0,17031842200.0,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,8.0,2.0
6.0,60.05,7,11,2,2015-07-20 11:30:00,41.9442266,-87.65599818,41.89321636,-87.63415609,29.5,Unknown,Cash,Unknown,3240.0,Unknown,0.0
6.0,7.25,2,5,5,2013-02-07 05:15:00,41.9442266,-87.65599818,41.89321636,-87.63415609,1.95,Unknown,Cash,Unknown,360.0,Unknown,0.0
6.0,24.85,5,2,7,2013-05-25 02:45:00,41.9442266,-87.65599818,41.89321636,-87.63415609,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,1740.0,Unknown,0.0
6.0,47.25,5,23,3,2013-05-14 23:00:00,41.9442266,-87.65599818,41.89321636,-87.63415609,23.9,Unknown,Credit Card,Unknown,1920.0,Unknown,7.0
6.0,0.0,2,8,4,2013-02-27 08:45:00,41.9442266,-87.65599818,41.89321636,-87.63415609,0.0,Unknown,No Charge,Chicago Elite Cab Corp.,7200.0,Unknown,0.0
6.0,18.45,2,8,1,2015-02-15 08:30:00,41.9442266,-87.65599818,41.89321636,-87.63415609,7.6,Unknown,Cash,Taxi Affiliation Services,1260.0,Unknown,0.0
6.0,19.65,7,4,5,2015-07-16 04:45:00,41.9442266,-87.65599818,41.89321636,-87.63415609,8.7,Unknown,Cash,Taxi Affiliation Services,1140.0,Unknown,0.0
6.0,26.45,9,1,5,2015-09-24 01:00:00,41.9442266,-87.65599818,41.89321636,-87.63415609,12.0,Unknown,Credit Card,Dispatch Taxi Affiliation,1740.0,Unknown,4.0
6.0,17.64,3,1,7,2014-03-15 01:15:00,41.9442266,-87.65599818,42.00157103,-87.69501259,7.4,Unknown,Credit Card,Unknown,1020.0,2.0,3.53
6.0,12.45,2,18,7,2013-02-09 18:00:00,41.9442266,-87.65599818,41.90120699,-87.67635599,3.9,Unknown,Credit Card,Unknown,1140.0,24.0,3.0
6.0,8.85,5,10,1,2013-05-26 10:15:00,41.9442266,-87.65599818,41.90120699,-87.67635599,0.0,Unknown,Cash,Taxi Affiliation Services,540.0,24.0,0.0
6.0,12.85,8,2,1,2015-08-02 02:30:00,41.9442266,-87.65599818,41.90120699,-87.67635599,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,1140.0,24.0,0.0
6.0,12.45,12,17,2,2013-12-30 17:45:00,41.9442266,-87.65599818,41.90120699,-87.67635599,3.8,Unknown,Cash,Northwest Management LLC,1140.0,24.0,0.0
6.0,14.25,4,12,7,2015-04-11 12:15:00,41.9442266,-87.65599818,41.90120699,-87.67635599,3.5,Unknown,Credit Card,Unknown,1560.0,24.0,3.0
6.0,13.85,12,15,6,2015-12-18 15:15:00,41.9442266,-87.65599818,41.90120699,-87.67635599,4.0,Unknown,Cash,Unknown,1440.0,24.0,0.0
6.0,13.45,2,12,5,2015-02-05 12:45:00,41.9442266,-87.65599818,41.90120699,-87.67635599,0.2,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,1260.0,24.0,2.0
6.0,16.85,9,17,1,2013-09-15 17:15:00,41.9442266,-87.65599818,41.90120699,-87.67635599,0.3,Unknown,Credit Card,Taxi Affiliation Services,1800.0,24.0,3.35
6.0,10.45,10,21,1,2015-10-18 21:45:00,41.9442266,-87.65599818,41.90120699,-87.67635599,3.6,Unknown,Credit Card,Choice Taxi Association,660.0,24.0,3.1
6.0,17.25,10,18,4,2013-10-30 18:45:00,41.9442266,-87.65599818,41.90120699,-87.67635599,5.4,Unknown,Credit Card,Unknown,1800.0,24.0,2.75
6.0,16.05,9,23,1,2015-09-27 23:30:00,41.9442266,-87.65599818,41.90120699,-87.67635599,4.5,Unknown,Cash,Taxi Affiliation Services,1680.0,24.0,0.0
6.0,14.05,7,10,5,2014-07-24 10:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.8,Unknown,Credit Card,Choice Taxi Association,780.0,32.0,1.0
6.0,18.05,7,10,5,2015-07-30 10:15:00,41.9442266,-87.65599818,41.87886558,-87.62519214,6.3,Unknown,Cash,Dispatch Taxi Affiliation,1680.0,32.0,0.0
6.0,18.64,6,7,3,2014-06-17 07:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,6.5,Unknown,Cash,Unknown,1740.0,32.0,0.0
6.0,15.05,5,8,5,2013-05-23 08:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.8,Unknown,Credit Card,Unknown,1080.0,32.0,4.01
6.0,12.65,1,15,5,2013-01-03 15:45:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Credit Card,Taxi Affiliation Services,600.0,32.0,2.5
6.0,15.25,5,17,6,2014-05-16 17:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.0,Unknown,Cash,Unknown,1440.0,32.0,0.0
6.0,14.45,5,5,7,2014-05-31 05:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.4,Unknown,No Charge,Dispatch Taxi Affiliation,960.0,32.0,0.0
6.0,14.45,3,1,6,2013-03-29 01:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Cash,Taxi Affiliation Services,840.0,32.0,0.0
6.0,16.45,12,8,2,2014-12-22 08:30:00,41.9442266,-87.65599818,41.87886558,-87.62519214,6.3,Unknown,Credit Card,Unknown,1080.0,32.0,4.11
6.0,12.65,6,6,2,2015-06-01 06:30:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
6.0,18.05,4,8,2,2013-04-08 08:00:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.8,Unknown,Credit Card,Unknown,1920.0,32.0,3.61
6.0,16.65,7,20,6,2013-07-19 20:15:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Cash,Taxi Affiliation Services,1020.0,32.0,0.0
6.0,15.45,2,17,6,2015-02-27 17:45:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.9,Unknown,Cash,Unknown,960.0,32.0,0.0
6.0,15.45,4,7,6,2014-04-11 07:45:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Cash,Dispatch Taxi Affiliation,960.0,32.0,0.0
6.0,12.45,11,9,2,2015-11-16 09:15:00,41.9442266,-87.65599818,41.87886558,-87.62519214,4.9,Unknown,Credit Card,Unknown,780.0,32.0,3.11
6.0,11.65,7,9,6,2015-07-10 09:30:00,41.9442266,-87.65599818,41.87886558,-87.62519214,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,900.0,32.0,0.0
6.0,16.64,8,8,2,2015-08-24 08:15:00,41.9442266,-87.65599818,41.87886558,-87.62519214,6.7,Unknown,Cash,Unknown,1200.0,32.0,0.0
6.0,14.65,12,16,2,2014-12-01 16:45:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.6,Unknown,Cash,Taxi Affiliation Services,960.0,32.0,0.0
6.0,13.45,6,6,4,2014-06-04 06:15:00,41.9442266,-87.65599818,41.87886558,-87.62519214,5.4,Unknown,Cash,Taxi Affiliation Services,720.0,32.0,0.0
6.0,12.75,10,5,1,2016-10-30 05:00:00,41.9442266,-87.65599818,42.00962288,-87.67016686,0.2,Unknown,Cash,Blue Ribbon Taxi Association Inc.,840.0,1.0,0.0
6.0,13.05,1,2,1,2014-01-26 02:15:00,41.9442266,-87.65599818,42.00962288,-87.67016686,0.0,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,960.0,1.0,10.35
6.0,12.45,2,9,7,2014-02-01 09:00:00,41.9442266,-87.65599818,42.00962288,-87.67016686,4.8,Unknown,Credit Card,Choice Taxi Association,780.0,1.0,2.45
6.0,12.05,6,8,3,2015-06-16 08:15:00,41.9442266,-87.65599818,42.00962288,-87.67016686,4.2,Unknown,Cash,Chicago Medallion Management,1020.0,1.0,0.0
6.0,13.65,11,3,1,2015-11-08 03:45:00,41.9442266,-87.65599818,42.00962288,-87.67016686,0.3,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,900.0,1.0,2.9
6.0,12.45,12,0,2,2015-12-14 00:45:00,41.9442266,-87.65599818,42.00962288,-87.67016686,4.2,Unknown,Cash,Northwest Management LLC,1020.0,1.0,0.0
6.0,17.5,10,2,7,2016-10-01 02:30:00,41.9442266,-87.65599818,42.00962288,-87.67016686,5.6,Unknown,Credit Card,Dispatch Taxi Affiliation,1080.0,1.0,2.0
6.0,3.25,8,19,1,2014-08-03 19:00:00,41.9442266,-87.65599818,42.00962288,-87.67016686,0.0,Unknown,Credit Card,Unknown,0.0,1.0,3.85
6.0,5.25,2,22,7,2015-02-14 22:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.1,Unknown,Credit Card,Dispatch Taxi Affiliation,180.0,3.0,2.0
6.0,6.05,9,1,7,2015-09-19 01:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.2,Unknown,Credit Card,Taxi Affiliation Services,360.0,3.0,2.0
6.0,12.25,2,16,2,2013-02-25 16:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,32.0,Unknown,Cash,Taxi Affiliation Services,1200.0,3.0,0.0
6.0,7.25,10,0,2,2014-10-20 00:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.8,Unknown,Credit Card,Unknown,420.0,3.0,2.0
6.0,7.25,11,2,5,2016-11-03 02:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.3,Unknown,Credit Card,Northwest Management LLC,540.0,3.0,1.0
6.0,6.65,1,1,3,2013-01-15 01:15:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.2,Unknown,Cash,Unknown,240.0,3.0,0.0
6.0,5.85,10,1,5,2015-10-01 01:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.5,Unknown,Credit Card,Unknown,300.0,3.0,2.0
6.0,7.45,3,4,5,2014-03-13 04:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.1,Unknown,Cash,Unknown,420.0,3.0,0.0
6.0,8.65,2,23,1,2014-02-02 23:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.6,Unknown,Cash,KOAM Taxi Association,600.0,3.0,0.0
6.0,5.85,1,0,2,2013-01-14 00:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.3,Unknown,Cash,Unknown,300.0,3.0,0.0
6.0,5.65,7,19,5,2015-07-23 19:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6.0,8.45,3,15,6,2015-03-13 15:15:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.1,Unknown,Cash,Unknown,720.0,3.0,0.0
6.0,9.05,5,0,2,2013-05-20 00:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,No Charge,Dispatch Taxi Affiliation,540.0,3.0,0.0
6.0,9.25,8,23,7,2013-08-17 23:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.6,Unknown,Cash,Unknown,780.0,3.0,0.0
6.0,7.45,12,19,1,2013-12-08 19:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,720.0,3.0,0.0
6.0,8.45,3,6,1,2015-03-22 06:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.4,Unknown,Credit Card,Taxi Affiliation Services,600.0,3.0,2.0
6.0,5.05,7,15,5,2015-07-23 15:15:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.0,Unknown,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6.0,8.45,11,9,7,2015-11-28 09:30:00,41.9442266,-87.65599818,41.96581197,-87.65587879,2.7,Unknown,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6.0,6.45,9,21,6,2015-09-18 21:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,3.0,3.0
6.0,8.65,5,2,3,2015-05-12 02:00:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,Credit Card,Taxi Affiliation Services,540.0,3.0,2.0
6.0,6.85,12,22,3,2013-12-24 22:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.0,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,3.0,1.0
6.0,5.45,2,12,1,2013-02-17 12:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.8,Unknown,Cash,Choice Taxi Association,300.0,3.0,0.0
6.0,6.05,4,21,3,2014-04-22 21:15:00,41.9442266,-87.65599818,41.96581197,-87.65587879,1.2,Unknown,Credit Card,Taxi Affiliation Services,360.0,3.0,2.0
6.0,6.65,8,2,6,2013-08-16 02:45:00,41.9442266,-87.65599818,41.96581197,-87.65587879,0.15,Unknown,Cash,Unknown,360.0,3.0,0.0
6.0,11.25,1,10,2,2016-01-04 10:00:00,41.9442266,-87.65599818,41.9386662,-87.71121059,0.0,Unknown,Cash,Taxi Affiliation Services,840.0,21.0,0.0
6.0,4.45,1,4,4,2014-01-01 04:15:00,41.9442266,-87.65599818,41.9386662,-87.71121059,0.55,Unknown,Cash,Unknown,180.0,21.0,0.0
6.0,10.05,3,14,5,2013-03-14 14:15:00,41.9442266,-87.65599818,41.9386662,-87.71121059,2.9,Unknown,Credit Card,Unknown,780.0,21.0,3.0
6.0,8.65,11,2,3,2015-11-17 02:45:00,41.9442266,-87.65599818,41.9386662,-87.71121059,2.7,Unknown,Credit Card,Unknown,540.0,21.0,2.0
6.0,13.65,6,8,7,2013-06-08 08:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,5.4,Unknown,Credit Card,Unknown,780.0,8.0,3.0
6.0,12.65,2,12,2,2015-02-23 12:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.5,Unknown,Credit Card,Taxi Affiliation Services,780.0,8.0,2.5
6.0,13.65,4,20,7,2014-04-12 20:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,5.3,Unknown,Credit Card,Unknown,840.0,8.0,3.0
6.0,11.05,9,14,1,2013-09-01 14:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.3,Unknown,Cash,Unknown,540.0,8.0,0.0
6.0,8.0,7,13,1,2016-07-03 13:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,1.9,Unknown,Credit Card,Unknown,480.0,8.0,1.0
6.0,12.05,9,21,2,2014-09-01 21:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.0,Unknown,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
6.0,8.25,8,20,3,2014-08-26 20:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,2.0,Unknown,Cash,Unknown,660.0,8.0,0.0
6.0,10.65,8,11,6,2013-08-23 11:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.4,Unknown,Cash,Unknown,660.0,8.0,0.0
6.0,12.65,9,2,3,2015-09-08 02:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.7,Unknown,Credit Card,Taxi Affiliation Services,780.0,8.0,0.0
6.0,16.45,9,14,7,2014-09-20 14:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.5,Unknown,Cash,Unknown,1740.0,8.0,0.0
6.0,9.45,10,14,7,2013-10-12 14:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.0,Unknown,Credit Card,Blue Ribbon Taxi Association Inc.,540.0,8.0,2.55
6.0,13.0,2,12,6,2016-02-12 12:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.8,Unknown,Credit Card,Taxi Affiliation Services,600.0,8.0,2.8
6.0,9.25,1,0,7,2015-01-24 00:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.1,Unknown,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6.0,12.85,10,15,3,2014-10-28 15:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.5,Unknown,Cash,Taxi Affiliation Services,780.0,8.0,0.0
6.0,8.05,8,22,2,2015-08-31 22:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,2.4,Unknown,Credit Card,Taxi Affiliation Services,540.0,8.0,2.0
6.0,13.05,8,10,2,2014-08-11 10:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.2,Unknown,Cash,Taxi Affiliation Services,900.0,8.0,0.0
6.0,10.85,1,15,1,2015-01-04 15:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.6,Unknown,Credit Card,Choice Taxi Association,660.0,8.0,2.15
6.0,12.25,3,7,2,2014-03-31 07:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.1,Unknown,Cash,Unknown,1080.0,8.0,0.0
6.0,9.05,9,11,7,2013-09-21 11:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.1,Unknown,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6.0,13.05,6,16,3,2014-06-24 16:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.3,Unknown,Cash,Taxi Affiliation Services,960.0,8.0,0.0
6.0,10.45,7,17,4,2013-07-24 17:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.4,Unknown,Cash,Unknown,600.0,8.0,3.0
6.0,11.65,1,17,3,2014-01-21 17:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.3,Unknown,Cash,Unknown,1080.0,8.0,0.0
6.0,12.45,1,13,6,2014-01-31 13:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.2,Unknown,Credit Card,Unknown,840.0,8.0,3.0
6.0,15.5,11,1,1,2016-11-06 01:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.6,Unknown,Cash,Dispatch Taxi Affiliation,1080.0,8.0,0.0
6.0,16.65,4,12,1,2013-04-28 12:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.0,Unknown,Cash,Northwest Management LLC,1920.0,8.0,0.0
6.0,10.25,7,1,4,2015-07-15 01:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.7,Unknown,Credit Card,Unknown,540.0,8.0,3.0
6.0,9.45,11,9,6,2015-11-27 09:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.2,Unknown,Credit Card,Taxi Affiliation Services,420.0,8.0,0.0
6.0,15.65,6,23,6,2015-06-19 23:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.53,Unknown,Cash,Unknown,1320.0,8.0,0.0
6.0,14.85,7,15,6,2014-07-18 15:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,5.3,Unknown,Cash,Taxi Affiliation Services,1140.0,8.0,0.0
6.0,12.45,5,9,7,2015-05-02 09:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.3,Unknown,Cash,Unknown,780.0,8.0,0.0
6.0,7.65,10,1,2,2013-10-28 01:15:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.1,Unknown,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6.0,7.25,9,23,2,2013-09-23 23:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,2.0,Unknown,Cash,Unknown,420.0,8.0,0.0
6.0,12.45,9,17,4,2013-09-11 17:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.0,Unknown,Cash,Taxi Affiliation Services,660.0,8.0,0.0
6.0,11.45,7,12,6,2015-07-24 12:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.1,Unknown,Cash,Unknown,660.0,8.0,0.0
6.0,9.65,12,22,5,2015-12-24 22:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.3,Unknown,Credit Card,Northwest Management LLC,480.0,8.0,2.0
6.0,9.85,6,10,2,2014-06-16 10:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.5,Unknown,Cash,Unknown,420.0,8.0,0.0
6.0,13.25,5,18,5,2015-05-28 18:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,3.7,Unknown,Cash,Unknown,1380.0,8.0,0.0
6.0,17.85,8,20,6,2014-08-08 20:00:00,41.9442266,-87.65599818,41.89960211,-87.63330804,4.7,Unknown,Cash,Taxi Affiliation Services,2160.0,8.0,0.0
6.0,19.0,3,9,2,2016-03-21 09:30:00,41.9442266,-87.65599818,41.89960211,-87.63330804,6.4,Unknown,No Charge,Dispatch Taxi Affiliation,1380.0,8.0,0.0
6.0,13.65,12,20,2,2014-12-29 20:45:00,41.9442266,-87.65599818,41.89960211,-87.63330804,0.3,Unknown,Credit Card,Taxi Affiliation Services,900.0,8.0,1.46
